"image","xmin","ymin","xmax","ymax","label"
"images%20-%202020-03-26T231440.787.jpg",78.79041248606465,60.2240891959799,125.69676700111482,176.39996859296483,"Walking"
"images%20-%202020-03-26T231455.447.jpg",58.037904124860646,30.927740863787374,118.21404682274246,170.3031561461794,"Walking"
"images%20-%202020-03-26T231503.099.jpg",52.73132664437012,19.455244974874372,128.149386845039,165.977858040201,"Walking"
"images%20-%202020-03-26T231516.628.jpg",110.36789297658864,41.525596733668344,180.88071348940915,171.18891331658293,"Standing"
"images%20-%202020-03-26T231524.995.jpg",106.07580824972129,58.99795854271357,186.39910813823857,183,"Walking"
"images%20-%202020-03-26T231532.883.jpg",121.07023411371237,35.19696215139442,171.57190635451505,129.2368027888446,"Walking"
"images%20-%202020-03-26T231603.075.jpg",83.08695652173914,39.23262746710526,164.04347826086956,181.025390625,"Walking"
"images%20-%202020-03-26T231549.619.jpg",70.20624303233,40.605998743718594,121.4046822742475,168.12358668341707,"Walking"
"images%20-%202020-03-26T231630.781.jpg",117.78679078014184,56.1764705882353,166.46764184397165,183.19771241830065,"Walking"
"images%20-%202020-03-26T231614.748.jpg",57.58346036585366,69.42156862745098,104.19321646341464,182.27124183006535,"Standing"
"images%20-%202020-03-26T231635.265.jpg",56.06617647058824,0,150.91911764705884,206.61764705882354,"Walking"
"images%20-%202020-03-26T231644.542.jpg",99.3673469387755,45.588235294117645,157.22448979591834,215.19607843137254,"Walking"
"images%20-%202020-03-26T231704.519.jpg",56.2807418699187,20.691176470588236,163.739837398374,189,"Standing"
"images%202.jpg",39.63079699017199,11.683006535947714,144.8445562039312,261.51960784313724,"Walking"
"images%20-%202020-03-26T231652.468.jpg",207.55852842809364,29.143180762081784,276.4214046822742,174,"Walking"
"images.jpg",64.25749638728324,8.372549019607844,149.6100975433526,236.0261437908497,"Standing"
"old-man-with-walking-stick-stock-image_csp46638665.jpg",60.48193734015345,13.055555555555557,242.32336956521738,442.3529411764706,"Standing"
"mountainhp2_292_37362_cmyk.jpg",241.2263099219621,1.0150371287128712,394.67112597547384,349,"Standing"
"Jisoo-BLACKPINK-at-ICN-Airport.jpg",149.98529411764704,56.67647058823529,466.5441176470588,844.6176470588234,"Walking"
"original.jpg",158.3916207107843,77.38562091503269,694.2347579656863,1254.9019607843138,"Walking"
"person_008.png",142.22222222222223,105.62091503267975,339.8692810457517,586.6666666666667,"Walking"
"person_007.png",120.26143790849675,82.61437908496733,300.1307189542484,481.0457516339869,"Walking"
"person_010.png",190.32679738562092,151.63398692810458,347.18954248366015,584.5751633986928,"Walking"
"person_009.png",112.94117647058825,56.47058823529412,361.83006535947715,610.7189542483661,"Walking"
"person_011.png",150.58823529411765,139.08496732026146,335.686274509804,514.5098039215686,"Standing"
"person_015.png",192.41830065359477,172.54901960784315,307.45098039215685,416.2091503267974,"Standing"
"person_026.png",142.22222222222223,25.098039215686278,356.60130718954247,640.0000000000001,"Standing"
"person_013.png",176.73202614379085,187.18954248366015,330.4575163398693,533.3333333333334,"Walking"
"person_012.png",203.921568627451,160,323.1372549019608,485.2287581699347,"Walking"
"person_014.png",138.03921568627453,107.7124183006536,376.47058823529414,590.8496732026144,"Standing"
"person_029.png",72.15686274509804,78.43137254901961,277.124183006536,608.6274509803923,"Standing"
"person_032.png",103.52941176470588,52.28758169934642,362.875816993464,640.0000000000001,"Standing"
"person_028.png",112.94117647058825,40.7843137254902,363.921568627451,640,"Standing"
"person_033.png",117.12418300653596,82.61437908496733,325.2287581699346,640.0000000000001,"Walking"
"person_030.png",107.7124183006536,47.05882352941177,350.3267973856209,640,"Standing"
"person_038.png",198.69281045751634,162.09150326797388,349.281045751634,573.0718954248366,"Walking"
"person_034.png",75.29411764705883,41.830065359477125,317.90849673202615,632.6797385620915,"Standing"
"person_037.png",221.69934640522877,192.41830065359477,362.87581699346407,560.5228758169935,"Walking"
"person_039.png",173.59477124183007,216.47058823529412,292.81045751633985,431.8954248366013,"Walking"
"person_036.png",174.640522875817,67.97385620915033,389.01960784313724,602.3529411764706,"Standing"
"person_044.png",269.4117647058824,112.94117647058823,420.7843137254902,421.96078431372547,"Standing"
"person_050.png",321.96078431372547,85.49019607843137,474.9019607843137,435.29411764705884,"Walking"
"person_052.png",267.05882352941177,94.90196078431373,395.6862745098039,457.2549019607843,"Walking"
"person_051.png",277.2549019607843,91.76470588235294,414.5098039215686,453.3333333333333,"Standing"
"person_040.png",140.13071895424838,112.94117647058825,315.8169934640523,517.6470588235295,"Walking"
"person_056.png",285.09803921568624,51.76470588235294,437.2549019607843,464.3137254901961,"Walking"
"person_053.png",282.7450980392157,87.05882352941177,424.7058823529412,439.2156862745098,"Standing"
"person_059.png",281.96078431372547,120.7843137254902,480.3921568627451,418.82352941176475,"Walking"
"person_055.png",274.9019607843137,127.05882352941177,416.8627450980392,480,"Standing"
"person_058.png",286.6666666666667,114.50980392156863,422.3529411764706,390.5882352941176,"Walking"
"person_063.png",307.05882352941177,150.58823529411765,416.078431372549,438.43137254901956,"Walking"
"person_060.png",273.3333333333333,196.078431372549,354.11764705882354,378.0392156862745,"Walking"
"person_061.png",205.09803921568627,149.01960784313727,300.78431372549016,389.80392156862746,"Walking"
"person_064.png",222.35294117647058,93.33333333333333,375.2941176470588,480,"Standing"
"person_062.png",366.66666666666663,142.74509803921566,544.7058823529411,450.1960784313725,"Walking"
"person_070.png",187.05882352941177,123.13725490196076,334.5098039215686,421.1764705882353,"Walking"
"person_071.png",189.41176470588235,53.333333333333336,349.4117647058823,458.0392156862745,"Walking"
"person_075.png",242.7450980392157,163.92156862745097,354.11764705882354,358.43137254901956,"Walking"
"person_065.png",246.66666666666666,98.0392156862745,394.9019607843137,465.0980392156863,"Walking"
"person_073.png",283.52941176470586,180.39215686274508,447.4509803921568,461.96078431372547,"Walking"
"person_086.png",199.73856209150327,144.31372549019608,345.0980392156863,513.4640522875817,"Walking"
"person_086.png",202.87581699346407,30.326797385620917,302.22222222222223,250.98039215686276,"Standing"
"person_088.png",140.13071895424838,84.70588235294119,311.6339869281046,591.8954248366014,"Walking"
"person_089.png",184.05228758169935,149.54248366013073,331.5032679738562,523.921568627451,"Standing"
"person_076.png",238.0392156862745,113.72549019607843,390.98039215686276,452.5490196078431,"Walking"
"person_087.png",211.2418300653595,180.91503267973857,360.7843137254902,602.3529411764706,"Walking"
"person_094.png",150.58823529411765,89.93464052287582,373.33333333333337,587.7124183006537,"Walking"
"person_095.png",153.72549019607845,89.93464052287582,358.6928104575164,595.0326797385621,"Walking"
"person_092.png",191.37254901960787,123.39869281045753,386.9281045751635,527.0588235294119,"Standing"
"person_090.png",214.37908496732027,144.31372549019608,352.41830065359477,541.6993464052288,"Walking"
"person_091.png",166.27450980392157,158.95424836601308,320,507.18954248366015,"Standing"
"person_099.png",184.05228758169935,117.12418300653596,352.41830065359477,593.9869281045752,"Walking"
"person_121.png",176.73202614379085,129.67320261437908,338.82352941176475,487.3202614379085,"Walking"
"person_096.png",161.04575163398692,82.61437908496733,374.3790849673203,555.2941176470589,"Standing"
"person_102.png",165.22875816993465,37.64705882352941,346.1437908496732,450.718954248366,"Standing"
"person_102.png",34.50980392156863,103.52941176470588,112.94117647058825,305.35947712418306,"Standing"
"person_119.png",155.8169934640523,121.30718954248367,293.85620915032683,541.6993464052288,"Walking"
"person_282.png",255.2941176470588,119.2156862745098,387.843137254902,457.2549019607843,"Walking"
"person_282.png",473.3333333333333,116.07843137254902,521.9607843137255,181.96078431372547,"Walking"
"person_293.png",248.23529411764704,94.90196078431373,369.01960784313724,411.7647058823529,"Walking"
"person_293.png",166.66666666666666,103.52941176470588,234.11764705882354,267.45098039215685,"Walking"
"person_293.png",111.76470588235294,115.29411764705883,180,287.05882352941177,"Walking"
"person_285.png",260,157.64705882352942,370.5882352941177,378.0392156862745,"Walking"
"person_285.png",84.31372549019608,146.66666666666666,114.90196078431373,195.2941176470588,"Walking"
"person_164.png",233.33333333333334,123.92156862745098,337.6470588235294,386.6666666666667,"Standing"
"person_275.png",252.15686274509804,169.41176470588235,355.6862745098039,403.1372549019608,"Walking"
"person_275.png",528.2352941176471,169.41176470588232,566.2745098039215,264.3137254901961,"Walking"
"person_and_bike_045.png",188.62745098039215,20.392156862745097,354.11764705882354,480,"Standing"
"person_and_bike_048.png",194.11764705882354,48.627450980392155,344.7058823529412,409.4117647058823,"Standing"
"person_and_bike_054.png",214.50980392156862,33.72549019607843,405.0980392156863,476.07843137254906,"Standing"
"person_and_bike_117.png",145.359477124183,90.98039215686275,353.4640522875817,590.8496732026144,"Standing"
"person_and_bike_052.png",252.94117647058823,25.88235294117647,394.11764705882354,432.94117647058823,"Standing"
"presentation-free-people-s-four-person-wearing-pants-collage-png-clip-art-thumbnail.png",9.364548494983278,2.8323622881355934,58.91861761426979,206.32388771186442,"Standing"
"presentation-free-people-s-four-person-wearing-pants-collage-png-clip-art-thumbnail.png",82.32998885172798,11.018802966101696,152.95429208472686,207.00000000000003,"Standing"
"presentation-free-people-s-four-person-wearing-pants-collage-png-clip-art-thumbnail.png",171.68338907469342,5.951006355932203,241.52731326644368,198.91710805084747,"Standing"
"presentation-free-people-s-four-person-wearing-pants-collage-png-clip-art-thumbnail.png",263.3779264214047,5.561175847457627,350,207.00000000000003,"Standing"
"person_and_bike_166.png",331.37254901960785,97.25490196078431,467.843137254902,409.4117647058823,"Walking"
"person_and_bike_118.png",112.94117647058825,53.333333333333336,318.9542483660131,640.0000000000001,"Standing"
"person_and_bike_177.png",63.790849673202615,100.39215686274511,291.7647058823529,627.4509803921569,"Standing"
"person_and_bike_155.png",209.01960784313727,36.86274509803921,437.2549019607843,474.5098039215686,"Standing"
"relaxed-young-casual-man-waiting-line-standing-white-background-hands-pockets-full-body-picture-relaxed-young-120297012.jpg",68.38235294117648,32.352941176470594,409.55882352941177,900.0000000000001,"Walking"
"Unknown%201.jpg",45.20401200873362,5.501633986928105,167.19527838427948,259,"Standing"
"steve-yeun-cardboard-cutout.jpg",94.66027676950999,0.8169934640522876,311.08495916515426,500,"Standing"
"social-2-1557744483.jpg",236.21192996742673,6.1764705882352935,458.54417752443,629.9999999999999,"Standing"
"Unknown.jpg",16.69959305896806,5.392156862745098,149.79050214987714,262.86764705882354,"Standing"
